CONSENT.EXE-2D674CE4.pf,6/14/2022 4:54:05 PM,7/22/2022 10:28:51 AM,"62,935",CONSENT.EXE,C:\Windows\System32\consent.exe,103,"7/22/2022 10:28:41 AM, 7/22/2022 8:18:25 AM, 7/22/2022 8:00:37 AM, 7/20/2022 11:24:01 AM, 7/20/2022 10:41:11 AM, 7/20/2022 9:13:35 AM, 7/20/2022 8:34:45 AM, 7/20/2022 8:31:08 AM",No
CREDENTIALUIBROKER.EXE-E9F92FD0.pf,6/14/2022 4:49:18 PM,7/21/2022 2:27:49 PM,"38,529",CREDENTIALUIBROKER.EXE,C:\Windows\System32\CREDENTIALUIBROKER.EXE,94,"7/21/2022 2:27:44 PM, 7/21/2022 11:33:37 AM, 7/21/2022 10:36:05 AM, 7/20/2022 2:37:43 PM, 7/20/2022 11:55:54 AM, 7/20/2022 11:52:23 AM, 7/20/2022 11:34:43 AM, 7/20/2022 11:29:02 AM",No
DEVENV.EXE-F5882693.pf,6/17/2022 2:22:43 PM,7/22/2022 10:28:53 AM,"94,899",DEVENV.EXE,C:\PROGRAM FILES\MICROSOFT VISUAL STUDIO\2022\COMMUNITY\Common7\IDE\devenv.exe,20,"7/22/2022 10:28:51 AM, 7/22/2022 10:23:30 AM, 7/15/2022 9:53:48 AM, 7/15/2022 9:33:11 AM, 7/14/2022 4:48:00 PM, 7/14/2022 4:30:58 PM, 7/12/2022 5:47:34 PM, 7/12/2022 9:16:19 AM",No
DEVICEPROPERTIES.EXE-61888493.pf,7/18/2022 8:53:19 AM,7/18/2022 8:57:59 AM,"12,561",DEVICEPROPERTIES.EXE,C:\Windows\System32\DEVICEPROPERTIES.EXE,3,"7/18/2022 8:57:48 AM, 7/18/2022 8:55:04 AM, 7/18/2022 8:53:09 AM",No
DLLHOST.EXE-08D3C038.pf,7/22/2022 8:43:43 AM,7/22/2022 8:43:43 AM,"3,600",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,7/22/2022 8:43:38 AM,No
DLLHOST.EXE-34E3C159.pf,7/22/2022 8:43:48 AM,7/22/2022 8:43:48 AM,"6,800",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,7/22/2022 8:43:38 AM,No
DLLHOST.EXE-5C8817D4.pf,7/22/2022 8:34:25 AM,7/22/2022 8:34:25 AM,"4,520",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,7/22/2022 8:34:20 AM,No
DLLHOST.EXE-6A829A47.pf,7/22/2022 8:43:53 AM,7/22/2022 10:32:31 AM,"3,767",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,10,"7/22/2022 10:32:22 AM, 7/22/2022 10:30:18 AM, 7/22/2022 10:28:47 AM, 7/22/2022 10:28:41 AM, 7/22/2022 10:27:51 AM, 7/22/2022 10:27:45 AM, 7/22/2022 9:39:00 AM, 7/22/2022 9:34:40 AM",No
DLLHOST.EXE-6E31253B.pf,7/22/2022 10:29:02 AM,7/22/2022 10:29:02 AM,"6,505",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,7/22/2022 10:28:52 AM,No
DLLHOST.EXE-D55B6E5F.pf,7/22/2022 8:40:55 AM,7/22/2022 9:56:13 AM,"3,977",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,7,"7/22/2022 9:56:03 AM, 7/22/2022 9:52:16 AM, 7/22/2022 9:34:48 AM, 7/22/2022 9:24:11 AM, 7/22/2022 9:11:24 AM, 7/22/2022 8:59:23 AM, 7/22/2022 8:40:45 AM",No
